Date,NASTRAN,Abaqus,Fluent,CFX,Sandybridge,Ivybridge,Ivybridge2,Haswell,Broadwell,Skylake,R5_Ivybridge,R5_Haswell2,R5_Broadwell,R5_Broadwell2,R5_Skylake,Cascadelake,Milan
2023-02-25 11:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
2023-02-25 12:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
2023-02-25 13:00:00,71,47,24,16,28,52,75,83,71,47,24,16,28,52,75,83,71
2023-02-25 14:00:00,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83,71
2023-02-25 15:00:00,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83,71
2023-02-25 16:00:00,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83,71
2023-02-25 17:00:00,71,46,24,16,28,53,75,83,71,46,24,16,28,53,75,83,71
2023-02-25 18:00:00,70,46,24,16,29,53,75,83,70,46,24,16,29,53,75,83,70
2023-02-25 19:00:00,70,46,24,16,29,53,75,83,70,46,24,16,29,53,75,83,70
2023-02-25 20:00:00,70,46,23,16,29,53,76,83,70,46,23,16,29,53,76,83,70
2023-02-25 21:00:00,70,46,23,16,29,53,76,83,70,46,23,16,29,53,76,83,70
2023-02-25 22:00:00,70,46,23,16,29,53,76,83,70,46,23,16,29,53,76,83,70
2023-02-25 23:00:00,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83,70
2023-02-26 00:00:00,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83,70
2023-02-26 01:00:00,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83,70
2023-02-26 02:00:00,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83,70
2023-02-26 03:00:00,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83,70
2023-02-26 04:00:00,70,45,23,16,29,54,76,83,70,45,23,16,29,54,76,83,70
2023-02-26 05:00:00,69,45,23,17,30,54,76,82,69,45,23,17,30,54,76,82,69
2023-02-26 06:00:00,69,45,23,17,30,54,76,82,69,45,23,17,30,54,76,82,69
2023-02-26 07:00:00,69,44,23,17,30,55,76,82,69,44,23,17,30,55,76,82,69
2023-02-26 08:00:00,69,44,23,17,30,55,76,82,69,44,23,17,30,55,76,82,69
2023-02-26 09:00:00,69,44,23,17,30,55,76,82,69,44,23,17,30,55,76,82,69
2023-02-26 10:00:00,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82,69
2023-02-26 11:00:00,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82,69
2023-02-26 12:00:00,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82,69
2023-02-26 13:00:00,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82,69
2023-02-26 14:00:00,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82,69
2023-02-26 15:00:00,69,44,22,17,30,55,77,82,69,44,22,17,30,55,77,82,69
2023-02-26 16:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 17:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 18:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 19:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 20:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 21:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 22:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-26 23:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-27 00:00:00,68,43,22,17,31,56,77,82,68,43,22,17,31,56,77,82,68
2023-02-27 01:00:00,68,42,21,17,31,57,78,82,68,42,21,17,31,57,78,82,68
2023-02-27 02:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 03:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 04:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 05:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 06:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 07:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 08:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 09:00:00,67,42,21,17,32,57,78,82,67,42,21,17,32,57,78,82,67
2023-02-27 10:00:00,67,41,21,17,32,58,78,82,67,41,21,17,32,58,78,82,67
2023-02-27 11:00:00,67,41,21,17,32,58,78,82,67,41,21,17,32,58,78,82,67
2023-02-27 12:00:00,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82,66
2023-02-27 13:00:00,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82,66
2023-02-27 14:00:00,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82,66
2023-02-27 15:00:00,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82,66
2023-02-27 16:00:00,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82,66
2023-02-27 17:00:00,66,41,21,17,33,58,78,82,66,41,21,17,33,58,78,82,66
2023-02-27 18:00:00,66,41,20,17,33,58,79,82,66,41,20,17,33,58,79,82,66
2023-02-27 19:00:00,66,40,20,17,33,59,79,82,66,40,20,17,33,59,79,82,66
2023-02-27 20:00:00,66,40,20,17,33,59,79,82,66,40,20,17,33,59,79,82,66
2023-02-27 21:00:00,66,40,20,17,33,59,79,82,66,40,20,17,33,59,79,82,66
2023-02-27 22:00:00,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81,65
2023-02-27 23:00:00,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81,65
2023-02-28 00:00:00,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81,65
2023-02-28 01:00:00,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81,65
2023-02-28 02:00:00,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81,65
2023-02-28 03:00:00,65,40,20,18,34,59,79,81,65,40,20,18,34,59,79,81,65
2023-02-28 04:00:00,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81,65
2023-02-28 05:00:00,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81,65
2023-02-28 06:00:00,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81,65
2023-02-28 07:00:00,65,39,20,18,34,60,79,81,65,39,20,18,34,60,79,81,65
2023-02-28 08:00:00,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81,64
2023-02-28 09:00:00,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81,64
2023-02-28 10:00:00,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81,64
2023-02-28 11:00:00,64,39,20,18,35,60,79,81,64,39,20,18,35,60,79,81,64
2023-02-28 12:00:00,64,39,19,18,35,60,80,81,64,39,19,18,35,60,80,81,64
2023-02-28 13:00:00,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81,64
2023-02-28 14:00:00,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81,64
2023-02-28 15:00:00,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81,64
2023-02-28 16:00:00,64,38,19,18,35,61,80,81,64,38,19,18,35,61,80,81,64
2023-02-28 17:00:00,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81,63
2023-02-28 18:00:00,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81,63
2023-02-28 19:00:00,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81,63
2023-02-28 20:00:00,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81,63
2023-02-28 21:00:00,63,38,19,18,36,61,80,81,63,38,19,18,36,61,80,81,63
2023-02-28 22:00:00,63,37,19,18,36,62,80,81,63,37,19,18,36,62,80,81,63
2023-02-28 23:00:00,63,37,19,18,36,62,80,81,63,37,19,18,36,62,80,81,63
2023-03-01 00:00:00,63,37,19,19,36,62,80,80,63,37,19,19,36,62,80,80,63
2023-03-01 01:00:00,63,37,19,19,36,62,80,80,63,37,19,19,36,62,80,80,63
2023-03-01 02:00:00,63,37,19,19,36,62,80,80,63,37,19,19,36,62,80,80,63
2023-03-01 03:00:00,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80,62
2023-03-01 04:00:00,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80,62
2023-03-01 05:00:00,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80,62
2023-03-01 06:00:00,62,37,19,19,37,62,80,80,62,37,19,19,37,62,80,80,62
2023-03-01 07:00:00,62,36,19,19,37,63,80,80,62,36,19,19,37,63,80,80,62
2023-03-01 08:00:00,62,36,19,19,37,63,80,80,62,36,19,19,37,63,80,80,62
2023-03-01 09:00:00,62,36,19,19,37,63,80,80,62,36,19,19,37,63,80,80,62
2023-03-01 10:00:00,62,36,18,19,37,63,81,80,62,36,18,19,37,63,81,80,62
2023-03-01 11:00:00,62,36,18,19,37,63,81,80,62,36,18,19,37,63,81,80,62
2023-03-01 12:00:00,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80,61
2023-03-01 13:00:00,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80,61
2023-03-01 14:00:00,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80,61
2023-03-01 15:00:00,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80,61
2023-03-01 16:00:00,61,36,18,19,38,63,81,80,61,36,18,19,38,63,81,80,61
2023-03-01 17:00:00,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80,61
2023-03-01 18:00:00,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80,61
2023-03-01 19:00:00,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80,61
2023-03-01 20:00:00,61,35,18,19,38,64,81,80,61,35,18,19,38,64,81,80,61
2023-03-01 21:00:00,60,35,18,19,39,64,81,80,60,35,18,19,39,64,81,80,60
2023-03-01 22:00:00,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79,60
2023-03-01 23:00:00,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79,60
2023-03-02 00:00:00,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79,60
2023-03-02 01:00:00,60,35,18,20,39,64,81,79,60,35,18,20,39,64,81,79,60
2023-03-02 02:00:00,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79,60
2023-03-02 03:00:00,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79,60
2023-03-02 04:00:00,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79,60
2023-03-02 05:00:00,60,34,18,20,39,65,81,79,60,34,18,20,39,65,81,79,60
2023-03-02 06:00:00,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79,59
2023-03-02 07:00:00,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79,59
2023-03-02 08:00:00,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79,59
2023-03-02 09:00:00,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79,59
2023-03-02 10:00:00,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79,59
2023-03-02 11:00:00,59,34,18,20,40,65,81,79,59,34,18,20,40,65,81,79,59
2023-03-02 12:00:00,59,33,17,20,40,66,82,79,59,33,17,20,40,66,82,79,59
2023-03-02 13:00:00,59,33,17,20,40,66,82,79,59,33,17,20,40,66,82,79,59
2023-03-02 14:00:00,59,33,17,20,40,66,82,79,59,33,17,20,40,66,82,79,59
2023-03-02 15:00:00,58,33,17,20,41,66,82,79,58,33,17,20,41,66,82,79,58
2023-03-02 16:00:00,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78,58
2023-03-02 17:00:00,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78,58
2023-03-02 18:00:00,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78,58
2023-03-02 19:00:00,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78,58
2023-03-02 20:00:00,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78,58
2023-03-02 21:00:00,58,33,17,21,41,66,82,78,58,33,17,21,41,66,82,78,58
2023-03-02 22:00:00,58,32,17,21,41,67,82,78,58,32,17,21,41,67,82,78,58
2023-03-02 23:00:00,58,32,17,21,41,67,82,78,58,32,17,21,41,67,82,78,58
2023-03-03 00:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 01:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 02:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 03:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 04:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 05:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 06:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 07:00:00,57,32,17,21,42,67,82,78,57,32,17,21,42,67,82,78,57
2023-03-03 08:00:00,57,31,17,21,42,68,82,78,57,31,17,21,42,68,82,78,57
2023-03-03 09:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 10:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 11:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 12:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 13:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 14:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 15:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 16:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 17:00:00,56,31,17,22,43,68,82,77,56,31,17,22,43,68,82,77,56
2023-03-03 18:00:00,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77,55
2023-03-03 19:00:00,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77,55
2023-03-03 20:00:00,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77,55
2023-03-03 21:00:00,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77,55
2023-03-03 22:00:00,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77,55
2023-03-03 23:00:00,55,30,17,22,44,69,82,77,55,30,17,22,44,69,82,77,55
